intervention_id,partner_id,intervention_type,intervention_date,outcome,uplift_signal,outcome_recorded_at,created_at
deb23358-7409-40b3-8a0f-f37ed4d27887,P11275,none,2025-12-01T04:12:18.978941,Retained,0.163,2025-12-31T04:12:18.978941,2026-02-07T04:12:18.978952
909f8605-d5a7-4010-9baa-959197037fe9,P11276,email,2025-12-21T04:12:18.979027,Retained,-0.244,2026-01-20T04:12:18.979027,2026-02-07T04:12:18.979037
c3a8318f-d3e0-4b64-8bb4-3dec20979204,P11277,email,2025-12-30T04:12:18.979152,Churned,-0.011,2026-01-29T04:12:18.979152,2026-02-07T04:12:18.979165
d1e5a71d-50bb-4546-bd09-451b98549b9b,P11277,email,2026-01-08T04:12:18.979197,Retained,0.004,2026-02-07T04:12:18.979197,2026-02-07T04:12:18.979204
86b367a7-850e-4b2f-886c-08a8b571e2e6,P11277,none,2025-12-27T04:12:18.979235,Churned,0.2,2026-01-26T04:12:18.979235,2026-02-07T04:12:18.979242
cdfe0280-27b2-47f8-a9e7-0a819261d2ee,P11278,none,2025-12-02T04:12:18.979294,Churned,0.2,2026-01-01T04:12:18.979294,2026-02-07T04:12:18.979302
c3097354-88ab-4e08-b975-564353879ca6,P11278,none,2026-01-08T04:12:18.979333,Retained,-0.123,2026-02-07T04:12:18.979333,2026-02-07T04:12:18.979340
4870c8ca-66c3-45b0-95fb-d8082e776b9f,P11279,none,2025-11-26T04:12:18.979384,Retained,-0.031,2025-12-26T04:12:18.979384,2026-02-07T04:12:18.979391
e6cc6c32-6e5a-44c1-8219-f5b1ac131eba,P11280,none,2025-12-22T04:12:18.979436,Retained,0.024,2026-01-21T04:12:18.979436,2026-02-07T04:12:18.979444
9234ff33-e376-4db8-b338-334652f8488c,P11280,email,2025-12-30T04:12:18.979475,Retained,-0.213,2026-01-29T04:12:18.979475,2026-02-07T04:12:18.979482
6bf74ec6-0407-48a5-87a0-4bb9ae50feae,P11280,none,2025-12-20T04:12:18.979512,Churned,0.2,2026-01-19T04:12:18.979512,2026-02-07T04:12:18.979519
68d8d7b7-347a-4651-a02c-ef3c575ed580,P11281,email,2026-01-01T04:12:18.979563,Retained,-0.085,2026-01-31T04:12:18.979563,2026-02-07T04:12:18.979571
d2f4cc47-4381-4428-9dd3-3a450b024e47,P11281,none,2026-01-01T04:12:18.979602,Retained,-0.05,2026-01-31T04:12:18.979602,2026-02-07T04:12:18.979609
0f994ad5-55cb-4234-bfc4-91abdbc1c438,P11281,none,2025-12-14T04:12:18.979639,Retained,-0.071,2026-01-13T04:12:18.979639,2026-02-07T04:12:18.979647
5ba208de-a448-4d09-a69f-c3e15fc9d532,P11282,email,2025-12-28T04:12:18.979690,Retained,0.059,2026-01-27T04:12:18.979690,2026-02-07T04:12:18.979698
d862f6b4-cd6b-45f2-bacf-1506e08f9fd0,P11282,none,2025-12-18T04:12:18.979729,Churned,0.017,2026-01-17T04:12:18.979729,2026-02-07T04:12:18.979736
67b6c829-ddd5-475a-98ee-b44184a9afa0,P11283,email,2025-12-14T04:12:18.979780,Retained,-0.024,2026-01-13T04:12:18.979780,2026-02-07T04:12:18.979787
58e44c57-85f3-4efe-91a9-3ec369201ffe,P11283,email,2026-01-02T04:12:18.979818,Retained,-0.107,2026-02-01T04:12:18.979818,2026-02-07T04:12:18.979826
7f2f1c4c-f8a5-4616-93b3-6e4b741fd72a,P11284,call,2025-11-26T04:12:18.979869,Retained,-0.309,2025-12-26T04:12:18.979869,2026-02-07T04:12:18.979876
76853899-c5c1-4cfe-ac06-8ddf7f7df55c,P11284,none,2025-11-17T04:12:18.979907,Retained,0.017,2025-12-17T04:12:18.979907,2026-02-07T04:12:18.979914
2e7934b3-0d3c-4e17-97fc-653b57d128fa,P11285,none,2025-12-06T04:12:18.979957,Retained,0.13,2026-01-05T04:12:18.979957,2026-02-07T04:12:18.979965
256182ec-716b-437e-8c66-026eaaab4dbf,P11285,email,2026-01-04T04:12:18.979995,Retained,-0.165,2026-02-03T04:12:18.979995,2026-02-07T04:12:18.980003
88a72b7a-6ca7-4d38-9a7b-9bf608eb948c,P11285,none,2025-11-18T04:12:18.980033,Churned,0.085,2025-12-18T04:12:18.980033,2026-02-07T04:12:18.980040
75f1e038-8698-4b4e-b73a-f5b7e1b55c14,P11286,email,2026-01-06T04:12:18.980084,Retained,0.078,2026-02-05T04:12:18.980084,2026-02-07T04:12:18.980091
decfc150-2081-43b5-a5c8-5929f6145c0b,P11287,call,2026-01-03T04:12:18.980135,Retained,-0.068,2026-02-02T04:12:18.980135,2026-02-07T04:12:18.980143
f6d0d330-6539-468b-aba8-8e0b5cadfc1f,P11288,email,2025-12-18T04:12:18.980186,Retained,-0.231,2026-01-17T04:12:18.980186,2026-02-07T04:12:18.980193
4cc12082-ab6c-411a-ac95-a4e7ef598521,P11288,call,2025-12-11T04:12:18.980224,Retained,0.067,2026-01-10T04:12:18.980224,2026-02-07T04:12:18.980231
f1988a06-4025-4d96-ba11-2da7dfcf8619,P11288,call,2025-12-08T04:12:18.980262,Retained,0.127,2026-01-07T04:12:18.980262,2026-02-07T04:12:18.980270
3c4949cc-dcae-4e13-b166-ccf5d1df0a96,P11289,none,2025-12-23T04:12:18.980313,Retained,0.045,2026-01-22T04:12:18.980313,2026-02-07T04:12:18.980320
25a75811-f620-456e-a24a-7902b775f122,P11289,none,2025-11-19T04:12:18.980351,Retained,-0.024,2025-12-19T04:12:18.980351,2026-02-07T04:12:18.980358
cb559b28-8f5c-4492-8453-9595851404bd,P11289,none,2025-12-05T04:12:18.980388,Retained,-0.159,2026-01-04T04:12:18.980388,2026-02-07T04:12:18.980395
2cbf5eb9-3063-4ce8-bdb7-09f40557930c,P11290,none,2025-12-04T04:12:18.980438,Retained,0.2,2026-01-03T04:12:18.980438,2026-02-07T04:12:18.980445
13519373-e980-48dc-923c-5559a4285cc3,P11290,none,2025-12-23T04:12:18.980476,Retained,-0.078,2026-01-22T04:12:18.980476,2026-02-07T04:12:18.980483
286b5701-df11-44b6-8a42-d8f2128e1603,P11290,email,2025-12-29T04:12:18.980515,Churned,-0.068,2026-01-28T04:12:18.980515,2026-02-07T04:12:18.980522
48af85e1-237b-4974-9199-b59fa9d1b433,P11291,call,2025-11-09T04:12:18.980569,Retained,-0.195,2025-12-09T04:12:18.980569,2026-02-07T04:12:18.980576
9c512280-f851-4187-97ce-a5a8d675e911,P11291,none,2026-01-07T04:12:18.980607,Retained,0.2,2026-02-06T04:12:18.980607,2026-02-07T04:12:18.980615
b1623e17-8ad1-4c33-8984-9406bfd21151,P11292,email,2025-11-14T04:12:18.980659,Retained,0.011,2025-12-14T04:12:18.980659,2026-02-07T04:12:18.980666
f6a64778-12eb-4ed2-96a6-4bffe65467c7,P11292,none,2026-01-06T04:12:18.980697,Retained,-0.114,2026-02-05T04:12:18.980697,2026-02-07T04:12:18.980705
370f8956-de4b-4197-8f6b-5d478b2d68c5,P11292,none,2025-11-09T04:12:18.980735,Retained,0.123,2025-12-09T04:12:18.980735,2026-02-07T04:12:18.980742
89834c6c-7f32-4441-9e6a-43c6d3e8b7ae,P11293,email,2025-11-22T04:12:18.980786,Churned,0.054,2025-12-22T04:12:18.980786,2026-02-07T04:12:18.980793
94254cb6-cc7b-42e3-bb6a-84d4e86a8396,P11294,none,2025-11-13T04:12:18.980843,Retained,-0.249,2025-12-13T04:12:18.980843,2026-02-07T04:12:18.980850
0bd72d2f-9d7a-4e62-a18b-86bdd1da5d3c,P11294,email,2025-12-09T04:12:18.980880,Retained,0.042,2026-01-08T04:12:18.980880,2026-02-07T04:12:18.980887
045a509d-2200-4623-88cb-fca0f983bae8,P11294,email,2025-12-28T04:12:18.980918,Retained,-0.284,2026-01-27T04:12:18.980918,2026-02-07T04:12:18.980925
a34c8020-3a6c-42ad-8606-7c48d2eab239,P11295,email,2025-11-25T04:12:18.980970,Retained,-0.043,2025-12-25T04:12:18.980970,2026-02-07T04:12:18.980977
b6610013-6e7c-4e55-8dda-75b3561ad4e3,P11295,none,2025-12-07T04:12:18.981008,Churned,0.143,2026-01-06T04:12:18.981008,2026-02-07T04:12:18.981016
0c1a416b-ed6f-4b08-9b49-dda397d1ce2a,P11295,none,2026-01-03T04:12:18.981047,Retained,-0.035,2026-02-02T04:12:18.981047,2026-02-07T04:12:18.981054
de35f255-2529-4c4b-b819-3c1bc336b0ec,P11296,none,2025-12-26T04:12:18.981098,Retained,-0.066,2026-01-25T04:12:18.981098,2026-02-07T04:12:18.981106
913453f9-6dab-4ab2-8364-1d4bdfb6068f,P11296,none,2025-11-14T04:12:18.981136,Retained,-0.011,2025-12-14T04:12:18.981136,2026-02-07T04:12:18.981143
6376d819-6c35-446d-ad96-84288ddd814c,P11296,call,2025-11-10T04:12:18.981173,Retained,-0.277,2025-12-10T04:12:18.981173,2026-02-07T04:12:18.981181
b66447f4-f8f5-42f2-8041-b19341d7f02d,P11297,none,2025-12-15T04:12:18.981225,Retained,0.016,2026-01-14T04:12:18.981225,2026-02-07T04:12:18.981232
6c00de31-2973-4b04-ad3b-e32c7fba16e5,P11297,email,2025-12-16T04:12:18.981263,Retained,0.2,2026-01-15T04:12:18.981263,2026-02-07T04:12:18.981270
04336aec-04d7-471d-9a6b-e49a8af0ea80,P11298,email,2025-12-12T04:12:18.981314,Churned,0.114,2026-01-11T04:12:18.981314,2026-02-07T04:12:18.981322
af35df93-74e6-481e-a690-9ff3bfcef08d,P11298,email,2025-12-28T04:12:18.981352,Retained,-0.137,2026-01-27T04:12:18.981352,2026-02-07T04:12:18.981359
d14b40e5-a80b-48fd-ad40-57c97031f7a0,P11298,email,2025-11-24T04:12:18.981390,Churned,-0.004,2025-12-24T04:12:18.981390,2026-02-07T04:12:18.981397
659934c7-f334-4fe3-b923-f8973f7edf17,P11299,call,2025-11-23T04:12:18.981440,Churned,-0.035,2025-12-23T04:12:18.981440,2026-02-07T04:12:18.981448
04651276-e1c0-4c70-894e-e157b3e80e8c,P11300,email,2026-01-06T04:12:18.981491,Retained,-0.4,2026-02-05T04:12:18.981491,2026-02-07T04:12:18.981499
7ca34613-eceb-4cad-8388-f67eebcb1d6f,P11301,none,2025-11-10T04:12:18.981542,Retained,-0.079,2025-12-10T04:12:18.981542,2026-02-07T04:12:18.981552
77dd7ec6-10a7-44b2-8d61-b1c224877068,P11302,email,2025-12-21T04:12:18.981596,Retained,-0.055,2026-01-20T04:12:18.981596,2026-02-07T04:12:18.981603
f2094645-db0d-4219-a203-d2c56eafb085,P11303,none,2025-12-20T04:12:18.981647,Churned,0.116,2026-01-19T04:12:18.981647,2026-02-07T04:12:18.981654
500abfc2-9ebe-4c99-ae28-309ea01b5ba7,P11303,none,2025-11-10T04:12:18.981684,Retained,0.197,2025-12-10T04:12:18.981684,2026-02-07T04:12:18.981692
d34a7d3c-2e4b-45e6-8edc-c0c4298374ed,P11304,none,2025-11-11T04:12:18.981737,Retained,0.171,2025-12-11T04:12:18.981737,2026-02-07T04:12:18.981744
bbc86755-391c-4530-ab25-2a42b6e9881f,P11304,none,2025-12-05T04:12:18.981775,Churned,0.2,2026-01-04T04:12:18.981775,2026-02-07T04:12:18.981782
f8ea7469-bf41-4fcb-bf14-92cce95e1b1c,P11305,email,2025-11-26T04:12:18.981825,Retained,-0.042,2025-12-26T04:12:18.981825,2026-02-07T04:12:18.981833
6de848e0-9dea-4d0a-b9b7-f635bdbaaf8f,P11306,none,2025-11-21T04:12:18.981876,Retained,-0.035,2025-12-21T04:12:18.981876,2026-02-07T04:12:18.981884
dc171a3f-db33-4116-b10c-28a647fa52da,P11306,call,2026-01-05T04:12:18.981914,Retained,-0.062,2026-02-04T04:12:18.981914,2026-02-07T04:12:18.981921
4e80e126-fc8a-457e-9522-2f936cd7f007,P11307,call,2025-12-06T04:12:18.981965,Churned,0.051,2026-01-05T04:12:18.981965,2026-02-07T04:12:18.981973
596addfc-3959-4192-bf52-6001c679cff8,P11307,email,2025-11-16T04:12:18.982004,Retained,-0.058,2025-12-16T04:12:18.982004,2026-02-07T04:12:18.982011
5e95dbcd-0325-42a1-9fce-1dd07fd76612,P11307,email,2025-11-16T04:12:18.982041,Retained,0.182,2025-12-16T04:12:18.982041,2026-02-07T04:12:18.982049
4d919072-de40-4996-af68-df4ace3759e5,P11308,email,2025-12-28T04:12:18.982092,Retained,-0.071,2026-01-27T04:12:18.982092,2026-02-07T04:12:18.982099
893b4ec0-b5a1-4f9f-aeec-e6fa8d7de924,P11309,none,2025-11-30T04:12:18.982145,Retained,0.139,2025-12-30T04:12:18.982145,2026-02-07T04:12:18.982152
914599cd-d492-42c3-8623-697034ab7376,P11309,email,2025-12-08T04:12:18.982183,Churned,-0.071,2026-01-07T04:12:18.982183,2026-02-07T04:12:18.982190
589bf8c0-cdce-49aa-8ba1-f0ce90472221,P11310,none,2025-11-22T04:12:18.982234,Retained,-0.097,2025-12-22T04:12:18.982234,2026-02-07T04:12:18.982241
ee46fbb2-9e11-4a73-86ac-b4def857c9d7,P11311,email,2025-12-23T04:12:18.982285,Retained,-0.307,2026-01-22T04:12:18.982285,2026-02-07T04:12:18.982294
38fe8c2b-266c-4fe5-a276-885ae84c5689,P11312,none,2025-11-15T04:12:18.982350,Retained,0.2,2025-12-15T04:12:18.982350,2026-02-07T04:12:18.982357
158819f6-7ee6-4e4f-a992-043de411a23e,P11312,email,2025-12-22T04:12:18.982388,Churned,0.007,2026-01-21T04:12:18.982388,2026-02-07T04:12:18.982395
609545f6-18fa-4b9f-8af5-527a4bd1e070,P11312,call,2025-12-23T04:12:18.982426,Retained,0.2,2026-01-22T04:12:18.982426,2026-02-07T04:12:18.982434
9d77eb2c-4bcb-4902-9892-3604d31709ba,P11313,email,2025-12-07T04:12:18.982493,Retained,0.09,2026-01-06T04:12:18.982493,2026-02-07T04:12:18.982515
3f6be5ce-b470-402d-98c4-48e13fcb48cb,P11313,email,2026-01-06T04:12:18.982546,Retained,0.192,2026-02-05T04:12:18.982546,2026-02-07T04:12:18.982553
a48c9467-8b8f-4c12-9219-878a7e78d8fa,P11314,call,2025-12-30T04:12:18.982596,Retained,-0.148,2026-01-29T04:12:18.982596,2026-02-07T04:12:18.982603
8d428fb4-1074-4e14-9bb3-8eeb6a2c0a4c,P11314,none,2025-12-28T04:12:18.982640,Retained,-0.142,2026-01-27T04:12:18.982640,2026-02-07T04:12:18.982651
d9ea4ff5-fe3e-44c8-912c-ecc594563228,P11315,none,2025-11-15T04:12:18.982698,Retained,0.042,2025-12-15T04:12:18.982698,2026-02-07T04:12:18.982707
143c6b82-c70d-4256-ae42-951bdfc61c1c,P11315,none,2025-11-27T04:12:18.982738,Retained,0.02,2025-12-27T04:12:18.982738,2026-02-07T04:12:18.982745
1125b660-8f7d-49e7-b074-ffa7534bbbb4,P11316,none,2025-12-24T04:12:18.982788,Retained,0.081,2026-01-23T04:12:18.982788,2026-02-07T04:12:18.982795
e62d6923-7b55-42aa-983b-5cf78c5be68f,P11317,email,2025-12-13T04:12:18.982856,Retained,0.122,2026-01-12T04:12:18.982856,2026-02-07T04:12:18.982863
be952bd7-37e1-410c-8c2b-c69bc5f5e995,P11317,none,2025-12-05T04:12:18.982909,Churned,0.2,2026-01-04T04:12:18.982909,2026-02-07T04:12:18.982916
59c7d734-d877-4932-922e-e93534f7574a,P11317,none,2025-12-19T04:12:18.982949,Retained,-0.198,2026-01-18T04:12:18.982949,2026-02-07T04:12:18.982956
d303a62d-ba01-4e54-bbab-c7f3f02c9b21,P11318,email,2025-11-18T04:12:18.983002,Retained,0.059,2025-12-18T04:12:18.983002,2026-02-07T04:12:18.983009
30784db3-78ab-4baa-a135-5b60e31da589,P11318,email,2025-12-02T04:12:18.983040,Retained,0.072,2026-01-01T04:12:18.983040,2026-02-07T04:12:18.983047
d126a650-8eb6-4be2-88cc-1684c2f63b84,P11318,email,2025-12-31T04:12:18.983077,Retained,0.147,2026-01-30T04:12:18.983077,2026-02-07T04:12:18.983085
930a2fc9-931b-47b6-9c6d-09000fc48bc1,P11319,email,2025-12-28T04:12:18.983128,Churned,0.2,2026-01-27T04:12:18.983128,2026-02-07T04:12:18.983135
5354e320-a3c4-4447-bfa9-e7e16933c24a,P11320,email,2025-12-04T04:12:18.983182,Retained,-0.123,2026-01-03T04:12:18.983182,2026-02-07T04:12:18.983189
50d46131-e710-420e-ba03-d3ff8c95e8bf,P11320,call,2025-12-15T04:12:18.983220,Retained,-0.14,2026-01-14T04:12:18.983220,2026-02-07T04:12:18.983227
7c66d12a-686d-478f-aa1b-ae8330f6d9f5,P11321,call,2025-11-13T04:12:18.983272,Retained,-0.028,2025-12-13T04:12:18.983272,2026-02-07T04:12:18.983279
9186775c-241e-4409-a029-768287fe4cb9,P11321,none,2025-12-08T04:12:18.983310,Retained,-0.079,2026-01-07T04:12:18.983310,2026-02-07T04:12:18.983317
8baae643-1f80-4e84-bfa9-a4d7af4092c2,P11321,email,2025-11-17T04:12:18.983348,Retained,-0.282,2025-12-17T04:12:18.983348,2026-02-07T04:12:18.983355
1cc3b0ce-4807-4b05-951d-31ad0dd86d9b,P11322,none,2025-12-16T04:12:18.983398,Retained,-0.062,2026-01-15T04:12:18.983398,2026-02-07T04:12:18.983406
b8f0d0f1-2dcd-4c68-b845-c44e41a73f33,P11323,email,2025-11-19T04:12:18.983449,Retained,0.194,2025-12-19T04:12:18.983449,2026-02-07T04:12:18.983456
1854826f-435c-46fc-bc74-8386823d5cbd,P11323,call,2026-01-07T04:12:18.983487,Churned,0.083,2026-02-06T04:12:18.983487,2026-02-07T04:12:18.983494
92e6abc1-f45d-41b0-8882-f0a228be52fc,P11323,none,2026-01-01T04:12:18.983525,Retained,-0.152,2026-01-31T04:12:18.983525,2026-02-07T04:12:18.983532
6d52f1fa-f21d-44fd-849b-ea1322715fa3,P11324,email,2025-12-16T04:12:18.983576,Retained,-0.24,2026-01-15T04:12:18.983576,2026-02-07T04:12:18.983583
705fde7e-a489-465f-817f-f26f02163b6c,P11324,none,2025-12-15T04:12:18.983613,Retained,0.2,2026-01-14T04:12:18.983613,2026-02-07T04:12:18.983620
9702a709-3454-4563-9012-7354d9c8e85f,P11325,email,2025-11-19T04:12:18.983664,Retained,-0.162,2025-12-19T04:12:18.983664,2026-02-07T04:12:18.983671
c798ed83-d557-4521-aa76-6ebe8aec2d0d,P11325,email,2025-12-08T04:12:18.983702,Retained,-0.041,2026-01-07T04:12:18.983702,2026-02-07T04:12:18.983709
5d3b30b5-eea5-4dcc-bb1a-23b8f9909454,P11326,email,2025-12-27T04:12:18.983752,Retained,0.06,2026-01-26T04:12:18.983752,2026-02-07T04:12:18.983759
b7178ae3-3ebf-4a17-a344-52cc7afdbb2a,P11326,email,2025-12-23T04:12:18.983790,Retained,-0.154,2026-01-22T04:12:18.983790,2026-02-07T04:12:18.983797
71129269-c788-45d1-a80f-ffdc1b4a9bba,P11327,email,2025-12-14T04:12:18.983840,Retained,-0.177,2026-01-13T04:12:18.983840,2026-02-07T04:12:18.983848
47bfca93-3486-4d2b-a055-544ce6952c8e,P11328,email,2025-12-20T04:12:18.983892,Retained,0.2,2026-01-19T04:12:18.983892,2026-02-07T04:12:18.983899
90181565-37aa-49a2-beff-44690841b819,P11329,email,2025-12-09T04:12:18.983943,Retained,-0.158,2026-01-08T04:12:18.983943,2026-02-07T04:12:18.983950
f50960aa-738d-42b1-b584-7930955e2571,P11329,email,2026-01-07T04:12:18.983981,Retained,-0.036,2026-02-06T04:12:18.983981,2026-02-07T04:12:18.983988
5c1f5b5c-80f7-443f-a7f9-54ccab66ee12,P11330,none,2026-01-02T04:12:18.984032,Retained,0.125,2026-02-01T04:12:18.984032,2026-02-07T04:12:18.984039
43ed907a-4b57-49ce-9bfc-0444b53e8e10,P11330,none,2025-11-21T04:12:18.984072,Churned,-0.047,2025-12-21T04:12:18.984072,2026-02-07T04:12:18.984079
ee6a2409-108d-4c6d-a828-7ae07a878a78,P11331,none,2026-01-04T04:12:18.984123,Retained,-0.173,2026-02-03T04:12:18.984123,2026-02-07T04:12:18.984130
bccc574c-1865-4159-a4a0-644180910cad,P11331,call,2025-11-23T04:12:18.984161,Retained,0.021,2025-12-23T04:12:18.984161,2026-02-07T04:12:18.984168
c6583b17-dca8-4a05-9f7c-57a0a99b97e8,P11332,none,2025-11-25T04:12:18.984211,Retained,-0.087,2025-12-25T04:12:18.984211,2026-02-07T04:12:18.984218
5c0f6c86-47dd-4f31-bfdc-bc212d49f302,P11332,email,2025-11-20T04:12:18.984249,Retained,0.016,2025-12-20T04:12:18.984249,2026-02-07T04:12:18.984256
2990c30f-7d4c-431a-99e0-9c1db979f2a2,P11333,email,2025-12-07T04:12:18.984299,Retained,-0.178,2026-01-06T04:12:18.984299,2026-02-07T04:12:18.984307
dca6d26f-0a14-4792-8cb7-587a07dc9b6c,P11333,email,2025-11-11T04:12:18.984338,Retained,-0.342,2025-12-11T04:12:18.984338,2026-02-07T04:12:18.984345
9742c495-7f93-46d9-ac71-995866433bac,P11334,none,2025-12-06T04:12:18.984388,Retained,-0.089,2026-01-05T04:12:18.984388,2026-02-07T04:12:18.984395
16bd2f8a-a409-4b26-af2a-a0cf62d18827,P11334,none,2025-11-27T04:12:18.984425,Retained,-0.223,2025-12-27T04:12:18.984425,2026-02-07T04:12:18.984432
a5f91fcc-794a-4330-b287-d9e2d5a0a7b4,P11335,none,2025-11-18T04:12:18.984477,Churned,-0.215,2025-12-18T04:12:18.984477,2026-02-07T04:12:18.984484
73456074-c58c-4571-b1f9-b9ffa8dee0ef,P11336,email,2025-11-27T04:12:18.984529,Retained,0.022,2025-12-27T04:12:18.984529,2026-02-07T04:12:18.984536
a0286372-c988-4ee6-a2d8-5db672322bbc,P11336,none,2025-11-22T04:12:18.984567,Retained,-0.186,2025-12-22T04:12:18.984567,2026-02-07T04:12:18.984574
91aacf58-1e90-4251-9e9e-d5279fb8e2e3,P11337,none,2025-12-13T04:12:18.984621,Retained,-0.028,2026-01-12T04:12:18.984621,2026-02-07T04:12:18.984629
d8fec6fa-60a0-4a40-a492-32131934f922,P11338,call,2025-11-28T04:12:18.984672,Retained,-0.073,2025-12-28T04:12:18.984672,2026-02-07T04:12:18.984680
1387425a-cb5b-4e9c-b11b-dc398cb2345e,P11338,none,2025-12-23T04:12:18.984710,Churned,0.075,2026-01-22T04:12:18.984710,2026-02-07T04:12:18.984717
1e567fc8-5b39-479d-80f7-6143d8ba59f3,P11339,call,2026-01-01T04:12:18.984761,Retained,-0.232,2026-01-31T04:12:18.984761,2026-02-07T04:12:18.984769
29ae96f2-91a6-4096-88b5-48d0c969c7c8,P11339,email,2025-11-18T04:12:18.984799,Retained,-0.123,2025-12-18T04:12:18.984799,2026-02-07T04:12:18.984806
2c83bd63-cab9-49a1-b735-8a46c312b1da,P11340,email,2026-01-06T04:12:18.984851,Churned,0.115,2026-02-05T04:12:18.984851,2026-02-07T04:12:18.984859
c1082af3-2ed8-43b9-a8dc-686f93bbba34,P11341,call,2025-11-29T04:12:18.984902,Retained,0.037,2025-12-29T04:12:18.984902,2026-02-07T04:12:18.984909
83520d21-c4f3-476c-8a1a-02b3afef0342,P11341,call,2025-11-30T04:12:18.984940,Retained,-0.134,2025-12-30T04:12:18.984940,2026-02-07T04:12:18.984947
5ffc67c8-c10b-4763-8c9c-67a0b8b84b66,P11342,email,2025-12-12T04:12:18.984993,Retained,-0.103,2026-01-11T04:12:18.984993,2026-02-07T04:12:18.985000
be39ffd3-da86-4b2f-b78a-04a2dd1633f8,P11342,email,2025-12-13T04:12:18.985031,Retained,-0.051,2026-01-12T04:12:18.985031,2026-02-07T04:12:18.985038
3db5109f-ada8-420d-903a-2cfcfefd6585,P11343,none,2025-12-24T04:12:18.985092,Retained,0.067,2026-01-23T04:12:18.985092,2026-02-07T04:12:18.985099
b69085d4-f23d-4604-af14-19df5d8831c2,P11343,email,2025-12-20T04:12:18.985130,Churned,0.2,2026-01-19T04:12:18.985130,2026-02-07T04:12:18.985138
b83581de-88b6-44bc-94e6-624d3e5ac568,P11344,none,2025-12-26T04:12:18.985182,Retained,0.2,2026-01-25T04:12:18.985182,2026-02-07T04:12:18.985189
86d0903f-7282-4eee-8c3c-37a7bc0314e1,P11344,none,2025-12-16T04:12:18.985220,Retained,-0.026,2026-01-15T04:12:18.985220,2026-02-07T04:12:18.985227
2be8cf35-883d-49de-944c-bec78aba0370,P11344,email,2025-12-06T04:12:18.985260,Retained,-0.07,2026-01-05T04:12:18.985260,2026-02-07T04:12:18.985268
40e6921b-fff2-4b55-82b8-c04ebf0b7205,P11345,email,2025-12-31T04:12:18.985311,Retained,0.021,2026-01-30T04:12:18.985311,2026-02-07T04:12:18.985318
dbc99259-8b15-4150-aada-9071f7f77b0b,P11345,none,2025-12-18T04:12:18.985348,Retained,0.156,2026-01-17T04:12:18.985348,2026-02-07T04:12:18.985355
2c4a69bf-1f1e-4007-9859-dd704676acc4,P11346,email,2025-11-21T04:12:18.985399,Churned,0.127,2025-12-21T04:12:18.985399,2026-02-07T04:12:18.985406
88c70324-58c6-4675-ac35-11d6905349a1,P11347,none,2025-12-02T04:12:18.985451,Retained,0.035,2026-01-01T04:12:18.985451,2026-02-07T04:12:18.985458
f8af4429-92cb-49d7-a200-4d62432b45f9,P11347,call,2025-11-21T04:12:18.985500,Retained,0.005,2025-12-21T04:12:18.985500,2026-02-07T04:12:18.985507
c229d6ac-2cd3-4886-b5f4-bc75d124d577,P11347,call,2025-12-28T04:12:18.985538,Retained,0.027,2026-01-27T04:12:18.985538,2026-02-07T04:12:18.985545
6fce90cc-76ef-4dc0-9e6e-b586e17b334e,P11348,none,2025-12-30T04:12:18.985589,Churned,0.2,2026-01-29T04:12:18.985589,2026-02-07T04:12:18.985597
deea9ee5-0983-40e7-9c92-0f3421a40495,P11348,none,2025-12-19T04:12:18.985629,Retained,-0.193,2026-01-18T04:12:18.985629,2026-02-07T04:12:18.985636
3e444338-cf0c-4275-bfeb-b3a8e82852c5,P11348,call,2026-01-08T04:12:18.985667,Retained,-0.24,2026-02-07T04:12:18.985667,2026-02-07T04:12:18.985674
082e8ee3-55e7-4f37-b4bc-10ddb7afd14f,P11349,call,2026-01-01T04:12:18.985718,Retained,-0.204,2026-01-31T04:12:18.985718,2026-02-07T04:12:18.985726
e2131ac0-61f1-4504-b079-75cd102cd815,P11350,email,2025-12-15T04:12:18.985769,Retained,-0.099,2026-01-14T04:12:18.985769,2026-02-07T04:12:18.985777
28a582c5-7e0f-4a25-85cd-91df99b89ae6,P11350,none,2025-11-24T04:12:18.985808,Retained,-0.186,2025-12-24T04:12:18.985808,2026-02-07T04:12:18.985815
f262df2e-0d54-4bd9-b751-63f0a6eea86b,P11351,none,2026-01-07T04:12:18.985870,Retained,-0.047,2026-02-06T04:12:18.985870,2026-02-07T04:12:18.985877
3bdc75d8-894f-4de1-b1c8-241993655fc9,P11351,call,2025-11-18T04:12:18.985908,Retained,0.001,2025-12-18T04:12:18.985908,2026-02-07T04:12:18.985915
132059ec-9495-48d1-a30e-f8ea1d4dee77,P11352,none,2025-12-07T04:12:18.985959,Retained,0.078,2026-01-06T04:12:18.985959,2026-02-07T04:12:18.985966
ba311a8a-fb84-4d91-abdf-2ffbf82e3c7e,P11353,call,2026-01-06T04:12:18.986028,Retained,-0.072,2026-02-05T04:12:18.986028,2026-02-07T04:12:18.986035
4defde2c-c62e-4353-8662-0ae205d94891,P11353,none,2025-11-28T04:12:18.986066,Retained,-0.11,2025-12-28T04:12:18.986066,2026-02-07T04:12:18.986073
931903d7-9fdb-4f1b-ae72-00b13c0fbb2a,P11353,none,2026-01-02T04:12:18.986103,Retained,0.05,2026-02-01T04:12:18.986103,2026-02-07T04:12:18.986110
